review_key,nobel_api_id,laureate_name,candidate_title,candidate_role,classification,technicality_score,classification_confidence,relationship_confidence,relationship_status,warning_flags,reviewer_decision,reviewer_reason,reviewer
939::01df76b1b50209bfe12d423b12628a87de60cf528d064c86cc08222bfe3ac530::author,939,Michael Rosbash,Q137043344,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
939::3012eef8d0889a611e83d0242c971adcb6d797f454becfd52ca3b797cdecbc78::author,939,Michael Rosbash,Q137043345,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
940::dde7433c47f3c3c5651d61614d1a38a6f2a1c98e13325d19a0c3eb535aa05313::author,940,Michael W. Young,Q136947163,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
974::fdd58792fe7b6dd5f35b6b7351970230378b314ceb5940ba2ca3496a6849d267::editor,974,Michel Mayor,Galaxies,editor,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
90::b169be6dfcc73902856791d2a48b9bc894188cf2d87dba81286dd252fcabd6f8::author,90,Murray Gell-Mann,"Murray Gell-Mann: Beauty, truth and ... physics?",author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
90::66e483ac7918041cf95a1398d27f668355839b4cf7016fca391ed5286911a894::author,90,Murray Gell-Mann,Murray Gell-Mann: The ancestor of language,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
27::e18d09f1b0c5fa4a07a477add4535442e536c0e14e32fad14cfef01bd2a6c8d5::author,27,Niels Bohr,Niels Bohr and the development of physics,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
27::e158d31326c9c49c053d20d76c7fc8f3c83e77a433cb448073e7930c149f5692::author,27,Niels Bohr,Science and civilization,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
402::8e34bbc1ded7c68b54d562ef02b06eb9270f87c9d9d5cc4d5f6075cc66dea447::author,402,Nikolaas Tinbergen,Q107999270,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
402::e5e9d5ca8cf04b0afbe0e2adb56a5d0758eabb0d7aef7bc793763e295ca00984::author,402,Nikolaas Tinbergen,Social behaviour in animals,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
402::09b552b20556724b93a3cc27ac2b36b9c1b877c3bbb31a934c879a4b540d2931::author,402,Nikolaas Tinbergen,The Study of Instinct,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
135::86bf904bb2a0c4baae9d6771d0d9907336f11bbcc75dc6cda51868485852b653::author,135,Norman F. Ramsey,"Zacharias, Jerrold Reinach (1905-1986), physicist and science educator",author,unknown,0.55,0.7,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
1055::112f50b06f1a50dd9de99e9ddd10a82d3150daa4b32c6af68b4baec4212cb7f0::author,1055,Omar M. Yaghi,Introduction to Reticular Chemistry,author,unknown,0.6,0.7,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
1055::6ff68e91e336d67963ac1e8979cf7af42a19a2e421a41e98bfad0aec1acdf08a::author,1055,Omar M. Yaghi,Q136906925,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
202::1b4b047a004ffec2dc018072ce7bd106ceccce4922825d9202b0ce67622e6cbb::author,202,Otto Hahn,Applied Radiochemistry,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
322::ebabcdb901ead842d0e1ff9514a0e85f09917ce8945fdf3a6e6e0b6860f6c744::editor,322,Otto Warburg,Biologisches Zentralblatt,editor,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
53::67355a96932754017a38df0e690326618f73bc6e9f125d7038649cfeb37c4077::author,53,Patrick M.S. Blackett,"Fear, war, and the bomb",author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
40::f419d77319b102886276cab8a03b97bf96b06944c7755c6dda8e0132282fb5f4::author,40,Paul A.M. Dirac,General theory of relativity,author,unknown,0.57,0.7,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
40::0b34c3ff8ed57d1e083411f804f628e1e7cbc44bd6a32331cdf5837f5059c33d::author,40,Paul A.M. Dirac,Principles of Quantum Mechanics,author,unknown,0.69,0.85,0.65,needs_review,low_relationship_confidence,,,
254::74f4685527ea6faa04335af717f20260266a57a7e18b24b7ec6f3f7451239ffe::author,254,Paul Berg,"A Stanford professor's career in biochemistry, science politics, and the biotechnology industry :",author,unknown,0.57,0.7,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
287::2e79b1c4ec88992b19e26bf8aa50588e8248dcd63a96b4c3af9df5ec95c985b6::editor,287,Paul D. Boyer,Annual Review of Biochemistry,editor,unknown,0.57,0.7,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
302::394954c6aa527fa1261da8831022bc5667b7e251499cfbc05163e1231e78eae5::author,302,Paul Ehrlich,Experimental researches on specific therapeutics,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
302::fa3453818bedc43c0fa70c3d334f327ee8142cf4df8c1020b0966f14965361af::author,302,Paul Ehrlich,Gesammelte Arbeiten zur Immunitätsforschung.,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
302::28e9c71f68886aece2c63bf4948c7ff92cea18b794704728c6f8c094de34914a::author,302,Paul Ehrlich,Q51395292,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
246::cb1c7ab0edd6f0e5717730cfdf30af78269d6804c487f910f99a61ab0b55bd55::author,246,Paul J. Flory,Principles of Polymer Chemistry,author,unknown,0.57,0.7,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
197::65eea6ef0aa953c05db491b8980ff6ca022d458e1be73c2d5ed59a507dbc8d15::author,197,Paul Karrer,Carotenoids,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
173::132de53b272b629a9ddd0d39c0b9384572ae036e4f4077a0a0752e346f24ee2d::author,173,Paul Sabatier,Q19208166,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
51::f0b0a5476e75ccd2588fbbba792d587199102b6210ac47c460d1361d17b30b22::author,51,Percy W. Bridgman,The Logic of Modern Physics,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
370::32e8ace04225dfaf3053b7278151ad33f88600e7c0e53ce9e1c3af06d2df47d3::author,370,Peter Medawar,Breathing fire,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
370::ed1fee59456005c2394a2a5f43470a49c708c9dde9e024fae4d9c455307f896a::author,370,Peter Medawar,Q132274144,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
370::f52b4ec94b32a0b19ad7150b926b0121f0b70bc40456e2bbb243cbce0e299c97::author,370,Peter Medawar,The Future of Man,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
107::95e67f649bdc55227975fc8c290600cf8375a83f2066aafd20e8692c2c1560c3::editor,107,Philip W. Anderson,Physics Physique Физика,editor,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
9::64fa4501914fa3e5b4c2a39ec4597e9278010f2fa6eb9e76a0cdd6af3116490b::author,9,Philipp Lenard,Great Men of Science: A History of Scientific Progress,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
9::ca2deceb44823f75c54f81115aa8a54384ce316832931c99d81dde297b08ad16::author,9,Philipp Lenard,Great men of science; tr. from the 2d German ed,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
449::0d00aa8d33f66414447cfd09c530974d3122242ea52019620db834a0696e7e88::author,449,Phillip A. Sharp,Q136979787,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
449::11b4055772e3867c4f8bda5fe9fdd1fe2d1d008b0403848b8e7f0f08b88cfc88::author,449,Phillip A. Sharp,Q136979793,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
449::15c1a4bf8ae6a50d396e053bb6a862d5cd7f94b06839cde6edcb81eefc979130::author,449,Phillip A. Sharp,Q136979796,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
5::cb1576d0c13474916991e2e0143f0c64ca0dd0e56279f9820b3b38a59d3610a5::author,5,Pierre Curie,Notice sur les travaux scientifiques de Pierre Curie,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
5::bb437aea6de4576b4754d91a43f0864d5f611fd2f5a980c32f7846f42d557215::author,5,Pierre Curie,Q133576009,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
385::72c354d228acd8ec1fd0620caf5a453838ebb16b0008dd3e5911192153206d4e::author,385,Ragnar Granit,Receptors and sensory perception,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
385::ce51c1f398af338f4dc75857c3ff44a58b4dcb0971f85a7b1be6ade85aa0bca6::author,385,Ragnar Granit,The purposive brain / Ragnar Granit. - 1977,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
885::03de49da2167aac611e4030cb9b2f4107dd008aa79f7c829fefbfa66504a6c87::editor,885,Randy W. Schekman,Annual Review of Cell and Developmental Biology,editor,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
885::f92ca19f37ab7b37d1f3a1613d95f01b0e8592d8363c768ec1647e02e43358c1::author,885,Randy W. Schekman,Q136798744,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
885::3f6a19ea4021878b9e3b6e14e0372f022c0efd3e7c4e4fc8323c97200cba5a75::author,885,Randy W. Schekman,Q136798751,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
885::b71bcd1de72ad2c4b9568c2ba970d31d129ac2f5c656ab651e980ffec837227b::author,885,Randy W. Schekman,Q136798793,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
885::eb52d621b78a9d6784cf31dfed75643ca6e5e0a5b06792e401859132aea8c8f6::author,885,Randy W. Schekman,Q136798794,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
885::6e4558f6f1e351d384a4e338516c597aa22be2e626d7684e030aed5a2f1ca37c::author,885,Randy W. Schekman,Q136798795,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
885::4d66a8d7179a6fe48c32bdeb473b1626201d63b0a60466a429c37bdeb93ca018::author,885,Randy W. Schekman,Q136798802,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
885::2ec25545bf6f4355faf4fc147ab2b8af37f15e6a6ba897392e064b316b7ef7b4::author,885,Randy W. Schekman,Q136798805,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
946::14636f8049d2b544233a52219e73efc16f9b850a640288ed0002b150c33fb6b5::author,946,Richard Henderson,Q136979481,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
946::08280e8096262e68c7fe76450f0a9d34722d2d6bf4407fabfdccaa4eb818769a::author,946,Richard Henderson,Q136979483,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
448::154c76bb6280ccecabc1adf5c60e7705e92b25797ec31158cef0a5ea80c7ec55::author,448,Richard J. Roberts,Bethesda Statement on Open Access Publishing,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
448::855da31a55c0234beca86f10b938b4b9e066148caf7552e3db52eaebde5c6ac3::author,448,Richard J. Roberts,Q136865363,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
448::a30bec46abcc2b150fc51db359fd31dedb1dcb961737f1e413fc6e25957a6256::author,448,Richard J. Roberts,Q136865369,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
448::fda9f071e3800931f5360d890ea1ff3ec7dbb657d336e1a57bcb547bcb0ed9af::author,448,Richard J. Roberts,Q136865386,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
86::4d9b14b015c2fe9642ca9f1a432bd787462150f856016d7af3787f8eb5e55783::author,86,Richard P. Feynman,"""Nobody understands quantum mechanics""",author,unknown,0.57,0.7,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
86::ecc99282b1a8e5a3804cc94367c6639472ebb646d035434b65466d313a37c5bf::author,86,Richard P. Feynman,Cargo Cult Science,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
86::fa2028a26e957a2a55318fb16a8e6a455b147fc4dd9ab0188f219b2aa642cb12::author,86,Richard P. Feynman,Feynman Lectures on Computation,author,unknown,0.72,0.7,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
86::24e78dfb308f56f4cc45eacb35b52ae342caa5d6cb0d505f7633436e85f23b85::author,86,Richard P. Feynman,Feynman's Lost Lecture,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
86::9aad1cc2029f37adc7ca9fd481b5acf3fb50cbab61b8710bfeffda79feb6bb3d::author,86,Richard P. Feynman,Física Em 12 Lições (Em Portugues do Brasil),author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
86::dd909d1588acc4d37798e81d395141ed619177c0afc3f67203652bbabcb68ecb::author,86,Richard P. Feynman,Los Alamos From Below,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
86::239a7d0d41f872460bd203133f1b005a0ac57f42c9783d9078ae35938aa862e5::author,86,Richard P. Feynman,Neobyčejná teorie světla a látky: kvantová elektrodynamika,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
86::b6dc33ddc6c7a3d338cc27f398e81e62281d9949fb2be66199e00c2666a2bbf2::author,86,Richard P. Feynman,O povaze fyzikálních zákonů: sedmkrát o rytmech přírodních jevů,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
86::ed802eded954af7cefd65c748858571adbe36a756eab9eb360877355f50d9fa4::author,86,Richard P. Feynman,Perfectly Reasonable Deviations from the Beaten Track,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
86::d12887616721ad2adb9c57b42fef09ed09fc6f9c976a1b84b44803fda66ceb68::author,86,Richard P. Feynman,Q115361494,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
86::0e130a662346d181fe160927681e4dfb963748f1b6fc0543371c05bba1c6657e::author,86,Richard P. Feynman,Q115361554,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
86::0e1ea4259060072e6c6d1d50b941d70e2be22fc81289982d0e72ad87ea6b195a::author,86,Richard P. Feynman,Q115361574,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
86::5734196e5d98de47d49cf8e0b0a04ac6de5790cb03beb5f378311d6ba09129f2::author,86,Richard P. Feynman,Q115361585,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
86::d47dc246d34da80ac52b1891c384805add8a44e76f888f5f6ac4d6952bdac368::author,86,Richard P. Feynman,Q121950075,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
86::d8e4890954f2b40c8b669c0005723b30f135fd493d2ea601d1af2154f1f5436e::author,86,Richard P. Feynman,Q126415004,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
86::b3e0e631fdc5b3d0e6a3ca132c4af39fa64607bc4bc2d8996b29c1f1d2b14645::author,86,Richard P. Feynman,Q136544696,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
86::3c9a2b2a411a828fdb86fdad01140381abef7e276c09341d6d9f4ad9710139b9::author,86,Richard P. Feynman,QED: The Strange Theory of Light and Matter,author,unknown,0.57,0.7,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
86::3727f6b5e3b270f19e36631cf243357ef67e6b0f639a94a8d3ce9aa25aa9b48c::author,86,Richard P. Feynman,Quantum mechanical computers,author,unknown,0.57,0.7,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
86::c417f31aa87c57673d3b793275ba7b86d9ee4cabfc2e0a969404ef8f7c648c38::author,86,Richard P. Feynman,Richard Feynman: Physics is fun to imagine,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
86::8ce9228f4c692b74e75e5615e433de16e6a78543e37f97ca054766ef9c450166::author,86,Richard P. Feynman,Sei pezzi facili,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
86::c44665a3a1b8def1a5f5b8ba19f68a760cc6b717db582b63a72cbe988524b5df::author,86,Richard P. Feynman,Sei pezzi meno facili,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
86::e2c05f5c1fc12e4fe3d836caa318ba10b9f31c483d9041fd3cb2ffbeacae1a3b::author,86,Richard P. Feynman,Simulating Physics with Computers,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
86::b70d7970006da0f402537c883575c8e4a15ab51186e74d6dbb0a999872cebaa0::author,86,Richard P. Feynman,The Character of Physical Law,author,unknown,0.35,0.45,0.65,needs_review,low_relationship_confidence|low_classification_confidence,,,
